6.470430000000000064e+02,2.433609999999999900e+02,6.156480000000000246e+02,2.415589999999999975e+02,6.039479999999999791e+02,2.903759999999999764e+02,6.020230000000000246e+02,3.354529999999999745e+02,6.783880000000000337e+02,2.433950000000000102e+02,7.155710000000000264e+02,2.748860000000000241e+02,6.841970000000000027e+02,3.041299999999999955e+02,6.490230000000000246e+02,3.335199999999999818e+02,6.313410000000000082e+02,3.335169999999999959e+02,6.058709999999999809e+02,4.119309999999999832e+02,5.724880000000000564e+02,4.765289999999999964e+02,6.666570000000000391e+02,3.335339999999999918e+02,6.666169999999999618e+02,4.099649999999999750e+02,6.509869999999999663e+02,2.101769999999999925e+02,6.331929999999999836e+02,2.100740000000000123e+02
6.470430000000000064e+02,2.433613333333333344e+02,6.156480000000000246e+02,2.415589999999999975e+02,6.039479999999999791e+02,2.903776666666666415e+02,6.020233333333333121e+02,3.354533333333333189e+02,6.783880000000000337e+02,2.433950000000000102e+02,7.155720000000000027e+02,2.748860000000000241e+02,6.841970000000000027e+02,3.041306666666666843e+02,6.490233333333333121e+02,3.335229999999999677e+02,6.313410000000000082e+02,3.335196666666666374e+02,6.058719999999999573e+02,4.119313333333333276e+02,5.724880000000000564e+02,4.765289999999999964e+02,6.666570000000000391e+02,3.335366666666666333e+02,6.666169999999999618e+02,4.099669999999999845e+02,6.509876666666666551e+02,2.101769999999999925e+02,6.331929999999999836e+02,2.100743333333333283e+02
6.470430000000000064e+02,2.433616666666666504e+02,6.156480000000000246e+02,2.415589999999999975e+02,6.039479999999999791e+02,2.903793333333333067e+02,6.020236666666667134e+02,3.354536666666666633e+02,6.783880000000000337e+02,2.433950000000000102e+02,7.155729999999999791e+02,2.748860000000000241e+02,6.841970000000000027e+02,3.041313333333333162e+02,6.490236666666667134e+02,3.335260000000000105e+02,6.313410000000000082e+02,3.335223333333333358e+02,6.058730000000000473e+02,4.119316666666666720e+02,5.724880000000000564e+02,4.765289999999999964e+02,6.666570000000000391e+02,3.335393333333333317e+02,6.666169999999999618e+02,4.099689999999999941e+02,6.509883333333333439e+02,2.101769999999999925e+02,6.331929999999999836e+02,2.100746666666666727e+02
6.470430000000000064e+02,2.433619999999999948e+02,6.156480000000000246e+02,2.415589999999999975e+02,6.039479999999999791e+02,2.903809999999999718e+02,6.020240000000000009e+02,3.354540000000000077e+02,6.783880000000000337e+02,2.433950000000000102e+02,7.155739999999999554e+02,2.748860000000000241e+02,6.841970000000000027e+02,3.041320000000000050e+02,6.490240000000000009e+02,3.335289999999999964e+02,6.313410000000000082e+02,3.335249999999999773e+02,6.058740000000000236e+02,4.119320000000000164e+02,5.724880000000000564e+02,4.765289999999999964e+02,6.666570000000000391e+02,3.335419999999999732e+02,6.666169999999999618e+02,4.099710000000000036e+02,6.509890000000000327e+02,2.101769999999999925e+02,6.331929999999999836e+02,2.100749999999999886e+02
6.470433333333332939e+02,2.433619999999999948e+02,6.156480000000000246e+02,2.415593333333333419e+02,6.039486666666666679e+02,2.903813333333333162e+02,6.020246666666666897e+02,3.354543333333333521e+02,6.783883333333333212e+02,2.433963333333333310e+02,7.155756666666666206e+02,2.748873333333333449e+02,6.841970000000000027e+02,3.041323333333333494e+02,6.490240000000000009e+02,3.335299999999999727e+02,6.313410000000000082e+02,3.335253333333333217e+02,6.058743333333333112e+02,4.119353333333333467e+02,5.724880000000000564e+02,4.765289999999999964e+02,6.666593333333333931e+02,3.335436666666666383e+02,6.666169999999999618e+02,4.099710000000000036e+02,6.509900000000000091e+02,2.101769999999999925e+02,6.331933333333332712e+02,2.100749999999999886e+02
6.470436666666666952e+02,2.433619999999999948e+02,6.156480000000000246e+02,2.415596666666666579e+02,6.039493333333333567e+02,2.903816666666666606e+02,6.020253333333332648e+02,3.354546666666666397e+02,6.783886666666667224e+02,2.433976666666666802e+02,7.155773333333332857e+02,2.748886666666666656e+02,6.841970000000000027e+02,3.041326666666666370e+02,6.490240000000000009e+02,3.335310000000000059e+02,6.313410000000000082e+02,3.335256666666666661e+02,6.058746666666667124e+02,4.119386666666666770e+02,5.724880000000000564e+02,4.765289999999999964e+02,6.666616666666666333e+02,3.335453333333333603e+02,6.666169999999999618e+02,4.099710000000000036e+02,6.509909999999999854e+02,2.101769999999999925e+02,6.331936666666666724e+02,2.100749999999999886e+02
6.470439999999999827e+02,2.433619999999999948e+02,6.156480000000000246e+02,2.415600000000000023e+02,6.039500000000000455e+02,2.903820000000000050e+02,6.020259999999999536e+02,3.354549999999999841e+02,6.783890000000000100e+02,2.433990000000000009e+02,7.155789999999999509e+02,2.748899999999999864e+02,6.841970000000000027e+02,3.041329999999999814e+02,6.490240000000000009e+02,3.335319999999999823e+02,6.313410000000000082e+02,3.335260000000000105e+02,6.058750000000000000e+02,4.119420000000000073e+02,5.724880000000000564e+02,4.765289999999999964e+02,6.666639999999999873e+02,3.335470000000000255e+02,6.666169999999999618e+02,4.099710000000000036e+02,6.509919999999999618e+02,2.101769999999999925e+02,6.331939999999999600e+02,2.100749999999999886e+02
6.470436666666666952e+02,2.433679999999999950e+02,6.156480000000000246e+02,2.421576666666666711e+02,6.039500000000000455e+02,2.903849999999999909e+02,6.020276666666666188e+02,3.354613333333333003e+02,6.783906666666666752e+02,2.434043333333333408e+02,7.155826666666666824e+02,2.748903333333333308e+02,6.835943333333333385e+02,3.041426666666666279e+02,6.490240000000000009e+02,3.335366666666666333e+02,6.313406666666667206e+02,3.335316666666666947e+02,6.058763333333333776e+02,4.119440000000000168e+02,5.724876666666666551e+02,4.765269999999999868e+02,6.666666666666666288e+02,3.335516666666666765e+02,6.666169999999999618e+02,4.099706666666666592e+02,6.509956666666666933e+02,2.101773333333333369e+02,6.331960000000000264e+02,2.100799999999999841e+02
6.470433333333332939e+02,2.433739999999999952e+02,6.156480000000000246e+02,2.427553333333333399e+02,6.039500000000000455e+02,2.903880000000000337e+02,6.020293333333332839e+02,3.354676666666666733e+02,6.783923333333333403e+02,2.434096666666666522e+02,7.155863333333333003e+02,2.748906666666666752e+02,6.829916666666666742e+02,3.041523333333333312e+02,6.490240000000000009e+02,3.335413333333333412e+02,6.313403333333333194e+02,3.335373333333333221e+02,6.058776666666666415e+02,4.119459999999999695e+02,5.724873333333333676e+02,4.765250000000000341e+02,6.666693333333333840e+02,3.335563333333333276e+02,6.666169999999999618e+02,4.099703333333333717e+02,6.509993333333333112e+02,2.101776666666666529e+02,6.331979999999999791e+02,2.100850000000000080e+02
6.470430000000000064e+02,2.433799999999999955e+02,6.156480000000000246e+02,2.433530000000000086e+02,6.039500000000000455e+02,2.903910000000000196e+02,6.020309999999999491e+02,3.354739999999999895e+02,6.783940000000000055e+02,2.434149999999999920e+02,7.155900000000000318e+02,2.748910000000000196e+02,6.823890000000000100e+02,3.041619999999999777e+02,6.490240000000000009e+02,3.335459999999999923e+02,6.313400000000000318e+02,3.335430000000000064e+02,6.058790000000000191e+02,4.119479999999999791e+02,5.724869999999999663e+02,4.765230000000000246e+02,6.666720000000000255e+02,3.335609999999999786e+02,6.666169999999999618e+02,4.099700000000000273e+02,6.510030000000000427e+02,2.101779999999999973e+02,6.332000000000000455e+02,2.100900000000000034e+02
