6.254579999999999700e+02,1.474610000000000127e+02,5.843029999999999973e+02,1.454770000000000039e+02,5.333600000000000136e+02,2.121670000000000016e+02,5.431530000000000200e+02,2.708589999999999804e+02,6.645839999999999463e+02,1.493259999999999934e+02,6.783350000000000364e+02,2.120970000000000084e+02,6.842259999999999991e+02,2.708399999999999750e+02,6.195549999999999500e+02,3.022200000000000273e+02,5.882279999999999518e+02,3.041309999999999718e+02,5.882100000000000364e+02,4.255960000000000036e+02,5.861799999999999500e+02,5.431810000000000400e+02,6.508529999999999518e+02,3.021460000000000150e+02,6.979790000000000418e+02,3.981209999999999809e+02,7.155850000000000364e+02,5.118419999999999845e+02,6.039769999999999754e+02,8.464639999999999986e+01,6.528709999999999809e+02,8.667379999999999995e+01
6.254579999999999700e+02,1.480880000000000223e+02,5.843056666666666388e+02,1.460999999999999943e+02,5.333609999999999900e+02,2.121699999999999875e+02,5.477043333333333521e+02,2.708596666666666692e+02,6.645839999999999463e+02,1.493280000000000030e+02,6.783350000000000364e+02,2.120983333333333292e+02,6.848706666666666933e+02,2.708416666666666401e+02,6.195906666666666069e+02,3.022200000000000273e+02,5.882303333333333057e+02,3.041309999999999718e+02,5.882103333333333239e+02,4.268919999999999959e+02,5.861813333333333276e+02,5.431843333333333703e+02,6.515436666666665815e+02,3.021460000000000150e+02,6.979790000000000418e+02,3.981209999999999809e+02,7.155850000000000364e+02,5.118419999999999845e+02,6.039769999999999754e+02,8.467560000000000286e+01,6.528709999999999809e+02,8.667470000000000141e+01
6.254579999999999700e+02,1.487150000000000034e+02,5.843083333333333940e+02,1.467230000000000132e+02,5.333620000000000800e+02,2.121730000000000018e+02,5.522556666666666843e+02,2.708603333333333012e+02,6.645839999999999463e+02,1.493299999999999841e+02,6.783350000000000364e+02,2.120996666666666783e+02,6.855153333333332739e+02,2.708433333333333621e+02,6.196263333333333776e+02,3.022200000000000273e+02,5.882326666666666597e+02,3.041309999999999718e+02,5.882106666666667252e+02,4.281879999999999882e+02,5.861826666666665915e+02,5.431876666666667006e+02,6.522343333333333248e+02,3.021460000000000150e+02,6.979790000000000418e+02,3.981209999999999809e+02,7.155850000000000364e+02,5.118419999999999845e+02,6.039769999999999754e+02,8.470479999999999166e+01,6.528709999999999809e+02,8.667560000000000286e+01
6.254579999999999700e+02,1.493420000000000130e+02,5.843110000000000355e+02,1.473460000000000036e+02,5.333630000000000564e+02,2.121759999999999877e+02,5.568070000000000164e+02,2.708609999999999900e+02,6.645839999999999463e+02,1.493319999999999936e+02,6.783350000000000364e+02,2.121009999999999991e+02,6.861599999999999682e+02,2.708450000000000273e+02,6.196620000000000346e+02,3.022200000000000273e+02,5.882350000000000136e+02,3.041309999999999718e+02,5.882110000000000127e+02,4.294839999999999804e+02,5.861839999999999691e+02,5.431910000000000309e+02,6.529249999999999545e+02,3.021460000000000150e+02,6.979790000000000418e+02,3.981209999999999809e+02,7.155850000000000364e+02,5.118419999999999845e+02,6.039769999999999754e+02,8.473399999999999466e+01,6.528709999999999809e+02,8.667650000000000432e+01
6.254579999999999700e+02,1.493423333333333289e+02,5.856306666666666843e+02,1.473629999999999995e+02,5.412006666666667343e+02,2.134519999999999982e+02,5.568433333333333621e+02,2.773996666666666329e+02,6.645839999999999463e+02,1.493416666666666686e+02,6.783350000000000364e+02,2.127669999999999959e+02,6.900806666666666160e+02,2.715006666666666888e+02,6.196646666666666761e+02,3.022200000000000273e+02,5.882416666666666742e+02,3.041343333333333021e+02,5.882546666666667079e+02,4.294839999999999804e+02,5.861943333333333612e+02,5.431976666666666915e+02,6.529316666666666151e+02,3.021460000000000150e+02,6.979790000000000418e+02,3.981209999999999809e+02,7.155850000000000364e+02,5.118419999999999845e+02,6.039769999999999754e+02,8.474166666666666003e+01,6.528709999999999809e+02,8.669740000000000180e+01
6.254579999999999700e+02,1.493426666666666733e+02,5.869503333333333330e+02,1.473799999999999955e+02,5.490383333333332985e+02,2.147279999999999802e+02,5.568796666666667079e+02,2.839383333333333326e+02,6.645839999999999463e+02,1.493513333333333151e+02,6.783350000000000364e+02,2.134329999999999927e+02,6.940013333333333776e+02,2.721563333333333503e+02,6.196673333333333176e+02,3.022200000000000273e+02,5.882483333333333348e+02,3.041376666666666893e+02,5.882983333333332894e+02,4.294839999999999804e+02,5.862046666666666397e+02,5.432043333333333521e+02,6.529383333333333894e+02,3.021460000000000150e+02,6.979790000000000418e+02,3.981209999999999809e+02,7.155850000000000364e+02,5.118419999999999845e+02,6.039769999999999754e+02,8.474933333333333962e+01,6.528709999999999809e+02,8.671829999999999927e+01
6.254579999999999700e+02,1.493429999999999893e+02,5.882699999999999818e+02,1.473969999999999914e+02,5.568759999999999764e+02,2.160039999999999907e+02,5.569160000000000537e+02,2.904769999999999754e+02,6.645839999999999463e+02,1.493609999999999900e+02,6.783350000000000364e+02,2.140989999999999895e+02,6.979220000000000255e+02,2.728120000000000118e+02,6.196699999999999591e+02,3.022200000000000273e+02,5.882549999999999955e+02,3.041410000000000196e+02,5.883419999999999845e+02,4.294839999999999804e+02,5.862150000000000318e+02,5.432110000000000127e+02,6.529450000000000500e+02,3.021460000000000150e+02,6.979790000000000418e+02,3.981209999999999809e+02,7.155850000000000364e+02,5.118419999999999845e+02,6.039769999999999754e+02,8.475700000000000500e+01,6.528709999999999809e+02,8.673919999999999675e+01
6.241490000000000009e+02,1.493523333333333198e+02,5.882699999999999818e+02,1.473969999999999914e+02,5.614156666666666524e+02,2.186166666666666742e+02,5.569160000000000537e+02,2.911339999999999577e+02,6.645839999999999463e+02,1.500393333333333317e+02,6.783350000000000364e+02,2.173313333333333333e+02,6.966153333333332967e+02,2.728120000000000118e+02,6.222413333333332730e+02,3.022200000000000273e+02,5.921440000000000055e+02,3.041410000000000196e+02,5.896133333333333439e+02,4.288559999999999945e+02,5.862153333333333194e+02,5.432110000000000127e+02,6.529450000000000500e+02,3.021460000000000150e+02,6.920570000000000164e+02,3.981209999999999809e+02,6.992673333333333403e+02,5.020556666666666388e+02,6.039553333333333285e+02,8.475700000000000500e+01,6.522086666666666588e+02,8.738876666666666893e+01
6.228399999999999181e+02,1.493616666666666788e+02,5.882699999999999818e+02,1.473969999999999914e+02,5.659553333333333285e+02,2.212293333333333294e+02,5.569160000000000537e+02,2.917909999999999968e+02,6.645839999999999463e+02,1.507176666666666449e+02,6.783350000000000364e+02,2.205636666666666486e+02,6.953086666666666815e+02,2.728120000000000118e+02,6.248126666666667006e+02,3.022200000000000273e+02,5.960330000000000155e+02,3.041410000000000196e+02,5.908846666666665897e+02,4.282280000000000086e+02,5.862156666666667206e+02,5.432110000000000127e+02,6.529450000000000500e+02,3.021460000000000150e+02,6.861349999999999909e+02,3.981209999999999809e+02,6.829496666666666442e+02,4.922693333333333499e+02,6.039336666666666815e+02,8.475700000000000500e+01,6.515463333333333367e+02,8.803833333333332689e+01
6.215309999999999491e+02,1.493710000000000093e+02,5.882699999999999818e+02,1.473969999999999914e+02,5.704950000000000045e+02,2.238420000000000130e+02,5.569160000000000537e+02,2.924479999999999791e+02,6.645839999999999463e+02,1.513959999999999866e+02,6.783350000000000364e+02,2.237959999999999923e+02,6.940019999999999527e+02,2.728120000000000118e+02,6.273840000000000146e+02,3.022200000000000273e+02,5.999220000000000255e+02,3.041410000000000196e+02,5.921559999999999491e+02,4.276000000000000227e+02,5.862160000000000082e+02,5.432110000000000127e+02,6.529450000000000500e+02,3.021460000000000150e+02,6.802129999999999654e+02,3.981209999999999809e+02,6.666319999999999482e+02,4.824830000000000041e+02,6.039120000000000346e+02,8.475700000000000500e+01,6.508840000000000146e+02,8.868789999999999907e+01
